"","Axis1","Axis2","site","year","HydroBasin","Country"
"S6796_2012",0.671347286950917,0.978029413375264,"S6796",2012,"2080030710","SWE"
"S6796_2013",-3.98489325487765,-0.344461608665645,"S6796",2013,"2080030710","SWE"
"S6796_2005",-0.105489112681534,0.919998382447931,"S6796",2005,"2080030710","SWE"
"S6797_2004",0.470931096542632,-0.0590072638414825,"S6797",2004,"2080030710","SWE"
"S6797_2006",1.12618838685874,0.668210454032316,"S6797",2006,"2080030710","SWE"
"S6797_2007",1.65654874478097,1.12016380941802,"S6797",2007,"2080030710","SWE"
"S6797_2008",1.57972766001297,0.849808162263397,"S6797",2008,"2080030710","SWE"
"S6797_2009",-0.0240226700011031,0.550701838554748,"S6797",2009,"2080030710","SWE"
"S6797_2010",-0.125139715465621,0.763908796876281,"S6797",2010,"2080030710","SWE"
"S6797_2011",0.00417108713943049,0.418484357777618,"S6797",2011,"2080030710","SWE"
"S6797_2012",0.394427798357925,0.693577556717775,"S6797",2012,"2080030710","SWE"
"S6797_2013",-3.75455184761346,0.145204179131727,"S6797",2013,"2080030710","SWE"
"S6797_2005",1.05110279260651,-0.0471047494644469,"S6797",2005,"2080030710","SWE"
"S6798_2004",-1.69970456338569,0.908999308525025,"S6798",2004,"2080030710","SWE"
"S6798_2005",-1.69970456338569,0.908999308525025,"S6798",2005,"2080030710","SWE"
"S6798_2007",-1.69970456338569,0.908999308525025,"S6798",2007,"2080030710","SWE"
"S6798_2008",-1.69970456338569,0.908999308525025,"S6798",2008,"2080030710","SWE"
"S6798_2009",-1.69970456338569,0.908999308525025,"S6798",2009,"2080030710","SWE"
"S6798_2010",-1.69970456338569,0.908999308525025,"S6798",2010,"2080030710","SWE"
"S6798_2011",-1.69970456338569,0.908999308525025,"S6798",2011,"2080030710","SWE"
"S6798_2012",-1.69970456338569,0.908999308525025,"S6798",2012,"2080030710","SWE"
"S6798_2013",-1.69970456338569,0.908999308525025,"S6798",2013,"2080030710","SWE"
"S6798_2006",-1.75108282959143,0.764942110512006,"S6798",2006,"2080030710","SWE"
"S6801_2006",2.08442673502631,0.0947091035895392,"S6801",2006,"2080030660","SWE"
"S6801_2004",0.437633000544766,1.05998785399844,"S6801",2004,"2080030660","SWE"
"S6801_2007",2.16894639037446,0.368687120525323,"S6801",2007,"2080030660","SWE"
"S6801_2008",1.05237286837072,1.09352860594106,"S6801",2008,"2080030660","SWE"
"S6801_2011",0.0204700252254364,0.74245397221415,"S6801",2011,"2080030660","SWE"
"S6801_2012",2.0475752284831,0.508483901934937,"S6801",2012,"2080030660","SWE"
"S6801_2013",1.57271175108586,1.01823865230418,"S6801",2013,"2080030660","SWE"
"S6801_2005",2.02095094965641,1.3030142695216,"S6801",2005,"2080030660","SWE"
"S6801_2009",0.897171895309996,0.890345400163164,"S6801",2009,"2080030660","SWE"
"S6801_2010",-0.619076486854943,0.530160796747021,"S6801",2010,"2080030660","SWE"
"S6806_2004",-1.22268949417126,0.471973433253535,"S6806",2004,"2080030710","SWE"
"S6806_2005",-1.64972792354667,0.849844116478488,"S6806",2005,"2080030710","SWE"
"S6806_2008",-1.72053065277355,0.48290372095187,"S6806",2008,"2080030710","SWE"
"S6806_2009",-1.69970456338569,0.908999308525025,"S6806",2009,"2080030710","SWE"
"S6806_2010",-1.72210422165766,0.450708970138424,"S6806",2010,"2080030710","SWE"
"S6806_2011",-1.70516238092889,0.797333986743976,"S6806",2011,"2080030710","SWE"
"S6806_2012",-1.70849452216579,0.729159369235546,"S6806",2012,"2080030710","SWE"
"S6806_2013",-1.71041028241273,0.689963485031429,"S6806",2013,"2080030710","SWE"
"S6806_2007",-1.79306936971655,0.647217948694915,"S6806",2007,"2080030710","SWE"
"S6806_2006",-1.72012296900302,0.851749064047188,"S6806",2006,"2080030710","SWE"
"S6809_2006",1.82211176312048,0.707249589530082,"S6809",2006,"2080030660","SWE"
"S6809_2004",2.27233752509429,0.452112641494214,"S6809",2004,"2080030660","SWE"
"S6809_2007",1.42620221550067,0.723419124215441,"S6809",2007,"2080030660","SWE"
"S6809_2008",0.89696752778247,-0.00600345522528649,"S6809",2008,"2080030660","SWE"
"S6809_2010",1.29996874944652,1.16239004158432,"S6809",2010,"2080030660","SWE"
"S6809_2011",1.25904222647913,1.13159409023639,"S6809",2011,"2080030660","SWE"
"S6809_2013",0.585325843095298,1.0718736733693,"S6809",2013,"2080030660","SWE"
"S6809_2005",0.975114958606657,1.1634764215459,"S6809",2005,"2080030660","SWE"
"S6809_2009",1.04361987902119,0.864360131104125,"S6809",2009,"2080030660","SWE"
"S6810_2004",2.01195399718778,1.27685538625076,"S6810",2004,"2080030760","SWE"
"S6810_2005",-0.134463457777858,0.78188983809266,"S6810",2005,"2080030760","SWE"
"S6810_2006",1.67165174131174,1.2337705958832,"S6810",2006,"2080030760","SWE"
"S6810_2007",0.582838048955372,1.00326994608423,"S6810",2007,"2080030760","SWE"
"S6810_2008",1.42746287154278,1.21176787288479,"S6810",2008,"2080030760","SWE"
"S6810_2011",-0.708105164096973,0.975326598844798,"S6810",2011,"2080030760","SWE"
"S6810_2012",-0.854815514309071,0.911304811319582,"S6810",2012,"2080030760","SWE"
"S6810_2013",1.02270022701774,1.13850842711464,"S6810",2013,"2080030760","SWE"
"S6810_2010",-0.51369658575475,1.03459676988898,"S6810",2010,"2080030760","SWE"
"S6811_2004",1.47381634730904,1.19084163289339,"S6811",2004,"2080030760","SWE"
"S6811_2005",0.0673182704224927,0.963972458659031,"S6811",2005,"2080030760","SWE"
"S6811_2006",1.39099669675371,1.12860413711724,"S6811",2006,"2080030760","SWE"
"S6811_2007",0.680879605072422,0.912502633171959,"S6811",2007,"2080030760","SWE"
"S6811_2008",1.62464834532118,1.19272770402667,"S6811",2008,"2080030760","SWE"
"S6811_2010",-0.0472019538924241,1.02790719965347,"S6811",2010,"2080030760","SWE"
"S6811_2011",-1.26048541696257,0.616731817668432,"S6811",2011,"2080030760","SWE"
"S6811_2012",-1.01942699236328,0.746099023576537,"S6811",2012,"2080030760","SWE"
"S6811_2013",-0.330943378944462,0.859746214352284,"S6811",2013,"2080030760","SWE"
"S6812_2006",1.44883942374491,1.00546708979355,"S6812",2006,"2080030660","SWE"
"S6812_2004",2.23925665497626,0.210733037977579,"S6812",2004,"2080030660","SWE"
"S6812_2008",1.31264130992818,1.02158133639278,"S6812",2008,"2080030660","SWE"
"S6812_2010",0.617114974089428,1.11848328693184,"S6812",2010,"2080030660","SWE"
"S6812_2011",-0.0738796031377219,1.0573940770323,"S6812",2011,"2080030660","SWE"
"S6812_2012",1.07711487627438,0.984655961731863,"S6812",2012,"2080030660","SWE"
"S6812_2013",1.24827486423813,1.18624167452786,"S6812",2013,"2080030660","SWE"
"S6812_2005",1.7382964998284,1.27308135000403,"S6812",2005,"2080030660","SWE"
"S6812_2007",-0.032017480483329,1.08560626894395,"S6812",2007,"2080030660","SWE"
"S6812_2009",-0.224968907776899,0.786127463916739,"S6812",2009,"2080030660","SWE"
"S6815_2005",-0.762067909781844,1.00829441074657,"S6815",2005,"2080030760","SWE"
"S6815_2006",2.04227986155288,1.30527298720173,"S6815",2006,"2080030760","SWE"
"S6815_2008",2.2458578428421,1.28221182990977,"S6815",2008,"2080030760","SWE"
"S6815_2011",1.92773856759339,1.24565600834852,"S6815",2011,"2080030760","SWE"
"S6815_2012",2.20046087633103,1.32202425217365,"S6815",2012,"2080030760","SWE"
"S6815_2013",1.28734792987768,1.22532619433918,"S6815",2013,"2080030760","SWE"
"S6815_2007",1.72835880950471,1.03766304495585,"S6815",2007,"2080030760","SWE"
"S6815_2010",1.89651955583075,1.25834738025035,"S6815",2010,"2080030760","SWE"
"S6816_2004",-1.69970456338569,0.908999308525025,"S6816",2004,"2080030710","SWE"
"S6816_2005",-1.69970456338569,0.908999308525025,"S6816",2005,"2080030710","SWE"
"S6816_2008",-1.69970456338569,0.908999308525025,"S6816",2008,"2080030710","SWE"
"S6816_2009",-1.69970456338569,0.908999308525025,"S6816",2009,"2080030710","SWE"
"S6816_2010",-1.69970456338569,0.908999308525025,"S6816",2010,"2080030710","SWE"
"S6816_2011",-1.69970456338569,0.908999308525025,"S6816",2011,"2080030710","SWE"
"S6816_2012",-1.69970456338569,0.908999308525025,"S6816",2012,"2080030710","SWE"
"S6816_2013",-1.69970456338569,0.908999308525025,"S6816",2013,"2080030710","SWE"
"S6816_2007",-1.69970456338569,0.908999308525025,"S6816",2007,"2080030710","SWE"
"S6816_2006",-1.69970456338569,0.908999308525025,"S6816",2006,"2080030710","SWE"
"S6817_2006",1.56088694785293,1.15601565604255,"S6817",2006,"2080030660","SWE"
"S6817_2004",1.57577753611995,0.70510220264497,"S6817",2004,"2080030660","SWE"
"S6817_2008",1.89201558763826,0.5687234684268,"S6817",2008,"2080030660","SWE"
"S6817_2010",0.796029850374068,1.02106322655345,"S6817",2010,"2080030660","SWE"
"S6817_2011",1.82312876406429,1.01307280420749,"S6817",2011,"2080030660","SWE"
"S6817_2012",0.450542939756041,0.498415782878781,"S6817",2012,"2080030660","SWE"
"S6817_2013",2.34439832134351,0.666150085118486,"S6817",2013,"2080030660","SWE"
"S6817_2007",1.52191560158073,1.16226775672929,"S6817",2007,"2080030660","SWE"
"S6817_2009",1.06785205638842,1.03029652770569,"S6817",2009,"2080030660","SWE"
"S6821_2004",2.28816305127377,0.125944810817462,"S6821",2004,"2080030710","SWE"
"S6821_2006",1.76066848514333,0.316951542376024,"S6821",2006,"2080030710","SWE"
"S6821_2007",1.86680776329517,-0.373047694922783,"S6821",2007,"2080030710","SWE"
"S6821_2008",1.42933081080759,0.619758023125411,"S6821",2008,"2080030710","SWE"
"S6821_2009",-0.0288806819857454,0.319342268612024,"S6821",2009,"2080030710","SWE"
"S6821_2010",1.30183158299499,0.539494800748882,"S6821",2010,"2080030710","SWE"
"S6821_2011",0.782479840741255,0.840422062276914,"S6821",2011,"2080030710","SWE"
"S6821_2012",1.62716288125262,-0.343793899429299,"S6821",2012,"2080030710","SWE"
"S6821_2013",1.17433700154896,-0.634949590055295,"S6821",2013,"2080030710","SWE"
"S6821_2005",0.587180591710187,0.407938163415881,"S6821",2005,"2080030710","SWE"
"S6831_2004",2.22829848870924,1.13177187480545,"S6831",2004,"2080030660","SWE"
"S6831_2005",0.800149150879461,1.1737321654828,"S6831",2005,"2080030660","SWE"
"S6831_2006",1.13883889349457,1.15840286014958,"S6831",2006,"2080030660","SWE"
"S6831_2007",1.73212977067074,0.755180853267457,"S6831",2007,"2080030660","SWE"
"S6831_2008",1.61598387597855,1.12424635215982,"S6831",2008,"2080030660","SWE"
"S6831_2009",0.118108055372937,0.777199014044428,"S6831",2009,"2080030660","SWE"
"S6831_2010",1.06789666377841,0.48560251617494,"S6831",2010,"2080030660","SWE"
"S6831_2011",0.93371770727396,1.02377781610918,"S6831",2011,"2080030660","SWE"
"S6831_2012",1.35868790503712,1.19749026280217,"S6831",2012,"2080030660","SWE"
"S6831_2013",-0.698044188379412,0.780331719866058,"S6831",2013,"2080030660","SWE"
"S6833_2006",1.38108758231002,1.11190764034179,"S6833",2006,"2080030660","SWE"
"S6833_2004",1.9376537570838,0.682037375860293,"S6833",2004,"2080030660","SWE"
"S6833_2008",0.821201478702822,1.05264389026719,"S6833",2008,"2080030660","SWE"
"S6833_2010",0.501209497274214,1.04151834808532,"S6833",2010,"2080030660","SWE"
"S6833_2011",-0.195579098229522,1.06828520167209,"S6833",2011,"2080030660","SWE"
"S6833_2012",0.511943394873033,1.12466626548748,"S6833",2012,"2080030660","SWE"
"S6833_2013",1.37860500701529,1.05679670303569,"S6833",2013,"2080030660","SWE"
"S6833_2005",0.613240214693509,1.05280387690176,"S6833",2005,"2080030660","SWE"
"S6833_2007",-0.0700011957683915,1.00655653114338,"S6833",2007,"2080030660","SWE"
"S6833_2009",0.200653187071869,1.06772337119623,"S6833",2009,"2080030660","SWE"
"S6835_2004",-0.414847121533102,0.335599610822286,"S6835",2004,"2080030710","SWE"
"S6835_2006",-0.855324123851581,0.044168640508892,"S6835",2006,"2080030710","SWE"
"S6835_2007",1.3704239578925,0.314901227961777,"S6835",2007,"2080030710","SWE"
"S6835_2008",1.2543998304784,-0.419411317051117,"S6835",2008,"2080030710","SWE"
"S6835_2009",-0.63309593699521,0.173128855999131,"S6835",2009,"2080030710","SWE"
"S6835_2010",-1.41602518572098,-0.12267723175566,"S6835",2010,"2080030710","SWE"
"S6835_2011",-1.88307656941805,0.343514343611567,"S6835",2011,"2080030710","SWE"
"S6835_2012",-0.989191658896851,0.591242706676714,"S6835",2012,"2080030710","SWE"
"S6835_2013",-3.72535244785861,-0.276447257183376,"S6835",2013,"2080030710","SWE"
"S6835_2005",-1.76192678090407,0.157399470258757,"S6835",2005,"2080030710","SWE"
"S6836_2004",0.832684668384499,0.486157784718756,"S6836",2004,"2080030710","SWE"
"S6836_2006",-0.888812934279524,0.311254824661652,"S6836",2006,"2080030710","SWE"
"S6836_2007",0.0900110009927207,0.127575804112464,"S6836",2007,"2080030710","SWE"
"S6836_2008",0.844553798498848,0.468020430981863,"S6836",2008,"2080030710","SWE"
"S6836_2009",1.35031146471637,1.09862246378789,"S6836",2009,"2080030710","SWE"
"S6836_2010",-0.167769956071844,0.509033320195285,"S6836",2010,"2080030710","SWE"
"S6836_2011",-0.710458961002124,0.658564616359882,"S6836",2011,"2080030710","SWE"
"S6836_2012",-2.98416757604686,0.15974770344882,"S6836",2012,"2080030710","SWE"
"S6836_2013",-4.00913840708329,-0.354450949186414,"S6836",2013,"2080030710","SWE"
"S6836_2005",0.0952760005117224,0.830891033302729,"S6836",2005,"2080030710","SWE"
"S6837_2004",-1.69970456338569,0.908999308525025,"S6837",2004,"2080030660","SWE"
"S6837_2005",-1.57588983895644,0.846535812460351,"S6837",2005,"2080030660","SWE"
"S6837_2006",-1.69970456338569,0.908999308525025,"S6837",2006,"2080030660","SWE"
"S6837_2007",-1.69970456338569,0.908999308525025,"S6837",2007,"2080030660","SWE"
"S6837_2008",-1.69970456338569,0.908999308525025,"S6837",2008,"2080030660","SWE"
"S6837_2009",-1.69970456338569,0.908999308525025,"S6837",2009,"2080030660","SWE"
"S6837_2010",-1.69970456338569,0.908999308525025,"S6837",2010,"2080030660","SWE"
"S6837_2011",-1.69970456338569,0.908999308525025,"S6837",2011,"2080030660","SWE"
"S6837_2012",-1.69970456338569,0.908999308525025,"S6837",2012,"2080030660","SWE"
"S6837_2013",-1.69970456338569,0.908999308525025,"S6837",2013,"2080030660","SWE"
"S6840_2004",-1.69970456338569,0.908999308525025,"S6840",2004,"2080030660","SWE"
"S6840_2005",-1.69970456338569,0.908999308525025,"S6840",2005,"2080030660","SWE"
"S6840_2008",-1.69970456338569,0.908999308525025,"S6840",2008,"2080030660","SWE"
"S6840_2009",-1.69970456338569,0.908999308525025,"S6840",2009,"2080030660","SWE"
"S6840_2011",-1.69970456338569,0.908999308525025,"S6840",2011,"2080030660","SWE"
"S6840_2012",-1.69970456338569,0.908999308525025,"S6840",2012,"2080030660","SWE"
"S6840_2013",-1.69970456338569,0.908999308525025,"S6840",2013,"2080030660","SWE"
"S6840_2007",-1.69970456338569,0.908999308525025,"S6840",2007,"2080030660","SWE"
"S6840_2010",-1.69970456338569,0.908999308525025,"S6840",2010,"2080030660","SWE"
"S6840_2006",-1.69970456338569,0.908999308525025,"S6840",2006,"2080030660","SWE"
"S6841_2004",-1.16815768298264,0.723429703797057,"S6841",2004,"2080030660","SWE"
"S6841_2005",-1.69970456338569,0.908999308525025,"S6841",2005,"2080030660","SWE"
"S6841_2008",-1.69970456338569,0.908999308525025,"S6841",2008,"2080030660","SWE"
"S6841_2009",-1.65561205826403,0.883207982531383,"S6841",2009,"2080030660","SWE"
"S6841_2011",-1.69970456338569,0.908999308525025,"S6841",2011,"2080030660","SWE"
"S6841_2012",-1.69970456338569,0.908999308525025,"S6841",2012,"2080030660","SWE"
"S6841_2013",-1.47863109922942,0.831819821876144,"S6841",2013,"2080030660","SWE"
"S6841_2007",-1.83151220168319,0.860005870948811,"S6841",2007,"2080030660","SWE"
"S6841_2010",-1.60918957900473,0.877399405500861,"S6841",2010,"2080030660","SWE"
"S6841_2006",-0.963611806806114,0.652020202979306,"S6841",2006,"2080030660","SWE"
"S6842_2004",-1.69970456338569,0.908999308525025,"S6842",2004,"2080030660","SWE"
"S6842_2005",-1.69970456338569,0.908999308525025,"S6842",2005,"2080030660","SWE"
"S6842_2007",-1.69970456338569,0.908999308525025,"S6842",2007,"2080030660","SWE"
"S6842_2008",-1.69970456338569,0.908999308525025,"S6842",2008,"2080030660","SWE"
"S6842_2009",-1.69970456338569,0.908999308525025,"S6842",2009,"2080030660","SWE"
"S6842_2010",-1.69970456338569,0.908999308525025,"S6842",2010,"2080030660","SWE"
"S6842_2011",-1.69970456338569,0.908999308525025,"S6842",2011,"2080030660","SWE"
"S6842_2012",-1.69970456338569,0.908999308525025,"S6842",2012,"2080030660","SWE"
"S6842_2013",-1.69970456338569,0.908999308525025,"S6842",2013,"2080030660","SWE"
"S6842_2006",-1.69970456338569,0.908999308525025,"S6842",2006,"2080030660","SWE"
"S6844_2004",-1.69970456338569,0.908999308525025,"S6844",2004,"2080030660","SWE"
"S6844_2005",-1.69970456338569,0.908999308525025,"S6844",2005,"2080030660","SWE"
"S6844_2007",-1.69970456338569,0.908999308525025,"S6844",2007,"2080030660","SWE"
"S6844_2008",-1.69970456338569,0.908999308525025,"S6844",2008,"2080030660","SWE"
"S6844_2009",-1.69970456338569,0.908999308525025,"S6844",2009,"2080030660","SWE"
"S6844_2010",-1.69970456338569,0.908999308525025,"S6844",2010,"2080030660","SWE"
"S6844_2011",-1.69970456338569,0.908999308525025,"S6844",2011,"2080030660","SWE"
"S6844_2012",-1.69970456338569,0.908999308525025,"S6844",2012,"2080030660","SWE"
"S6844_2013",-1.69970456338569,0.908999308525025,"S6844",2013,"2080030660","SWE"
"S6844_2006",-1.69970456338569,0.908999308525025,"S6844",2006,"2080030660","SWE"
"S6850_2006",2.48513281438823,1.27633085373563,"S6850",2006,"2080030660","SWE"
"S6850_2004",1.78440559902537,1.18882152724071,"S6850",2004,"2080030660","SWE"
"S6850_2008",1.86017642705986,0.587211572373092,"S6850",2008,"2080030660","SWE"
"S6850_2010",2.4081733257597,1.07538499486652,"S6850",2010,"2080030660","SWE"
"S6850_2011",2.47933275895295,1.22227647368795,"S6850",2011,"2080030660","SWE"
"S6850_2012",2.19147764408375,1.29131574491507,"S6850",2012,"2080030660","SWE"
"S6850_2013",2.43913635000153,1.1387303119218,"S6850",2013,"2080030660","SWE"
"S6850_2007",2.34964056643589,0.922994851608538,"S6850",2007,"2080030660","SWE"
"S6850_2009",1.91402144663699,1.24321296153825,"S6850",2009,"2080030660","SWE"
"S6851_2006",2.24298844979786,1.00337975989289,"S6851",2006,"2080030660","SWE"
"S6851_2004",1.2821503854466,0.496188507195307,"S6851",2004,"2080030660","SWE"
"S6851_2008",1.71852586740284,0.443147078356141,"S6851",2008,"2080030660","SWE"
"S6851_2011",1.39051655597632,1.04708748055962,"S6851",2011,"2080030660","SWE"
"S6851_2012",1.94396054797484,1.11132251739887,"S6851",2012,"2080030660","SWE"
"S6851_2005",0.983887969581644,1.193189985007,"S6851",2005,"2080030660","SWE"
"S6851_2007",0.231328137532521,1.02227978006462,"S6851",2007,"2080030660","SWE"
"S6851_2009",1.39714890365047,1.21815662981062,"S6851",2009,"2080030660","SWE"
"S6851_2010",1.45546906792383,1.22539558117679,"S6851",2010,"2080030660","SWE"
"S6853_2004",-0.587410101757599,1.02679055723882,"S6853",2004,"2080030660","SWE"
"S6853_2005",0.0505105617317907,0.964637968678731,"S6853",2005,"2080030660","SWE"
"S6853_2006",-0.54003908923652,0.746418869677892,"S6853",2006,"2080030660","SWE"
"S6853_2007",0.671635869068363,0.537309205058252,"S6853",2007,"2080030660","SWE"
"S6853_2008",1.93903493215128,-0.19442645246346,"S6853",2008,"2080030660","SWE"
"S6853_2009",1.51404887610376,0.814726336687403,"S6853",2009,"2080030660","SWE"
"S6853_2010",1.04792182693079,0.697099374215379,"S6853",2010,"2080030660","SWE"
"S6853_2011",1.65348191286275,0.268268889913776,"S6853",2011,"2080030660","SWE"
"S6853_2012",1.78337193183189,0.871809523319828,"S6853",2012,"2080030660","SWE"
"S6853_2013",0.917410407023947,0.90508160280032,"S6853",2013,"2080030660","SWE"
"S6855_2004",-1.69970456338569,0.908999308525025,"S6855",2004,"2080030660","SWE"
"S6855_2005",-1.69970456338569,0.908999308525025,"S6855",2005,"2080030660","SWE"
"S6855_2007",-1.69970456338569,0.908999308525025,"S6855",2007,"2080030660","SWE"
"S6855_2008",-1.69970456338569,0.908999308525025,"S6855",2008,"2080030660","SWE"
"S6855_2009",-1.69970456338569,0.908999308525025,"S6855",2009,"2080030660","SWE"
