"","Axis1","Axis2","site_year","site","MAIN_BAS","origin","sINGEO_ID","year"
"1801_2011",2.14052717639679,-0.348968947606183,"1801_2011",1801,"2080030710","Sweden",1801,2011
"1801_2012",2.09394292564083,0.135108231124255,"1801_2012",1801,"2080030710","Sweden",1801,2012
"1801_2013",2.56654910658072,-1.4700366651086,"1801_2013",1801,"2080030710","Sweden",1801,2013
"1807_2004",2.37972266507248,-0.699363821925811,"1807_2004",1807,"2080030710","Sweden",1807,2004
"1807_2005",2.57887972223875,-0.0783471265079835,"1807_2005",1807,"2080030710","Sweden",1807,2005
"1807_2006",2.64464078699133,-0.958280807386969,"1807_2006",1807,"2080030710","Sweden",1807,2006
"1807_2007",2.7171352338786,-0.365351803946434,"1807_2007",1807,"2080030710","Sweden",1807,2007
"1807_2008",2.2989676034711,0.0987832191845133,"1807_2008",1807,"2080030710","Sweden",1807,2008
"1807_2009",-0.866908920310078,0.959199278731095,"1807_2009",1807,"2080030710","Sweden",1807,2009
"1807_2010",2.39231208327224,-0.125629123172749,"1807_2010",1807,"2080030710","Sweden",1807,2010
"1807_2011",1.58565728518442,-0.0914628692299669,"1807_2011",1807,"2080030710","Sweden",1807,2011
"1807_2012",2.1436644590103,0.968267697454305,"1807_2012",1807,"2080030710","Sweden",1807,2012
"1807_2013",2.36019509150482,-1.41143663666454,"1807_2013",1807,"2080030710","Sweden",1807,2013
"1809_2004",-1.33704905949996,0.453315365502198,"1809_2004",1809,"2080030710","Sweden",1809,2004
"1809_2005",-1.33704905949996,0.453315365502198,"1809_2005",1809,"2080030710","Sweden",1809,2005
"1809_2006",-1.33704905949996,0.453315365502198,"1809_2006",1809,"2080030710","Sweden",1809,2006
"1809_2007",-1.33704905949996,0.453315365502198,"1809_2007",1809,"2080030710","Sweden",1809,2007
"1809_2008",-1.33704905949996,0.453315365502198,"1809_2008",1809,"2080030710","Sweden",1809,2008
"1809_2009",-1.33704905949996,0.453315365502198,"1809_2009",1809,"2080030710","Sweden",1809,2009
"1809_2010",-1.44940721021389,0.0850030924202161,"1809_2010",1809,"2080030710","Sweden",1809,2010
"1809_2011",-1.33704905949996,0.453315365502198,"1809_2011",1809,"2080030710","Sweden",1809,2011
"1809_2012",-1.33704905949996,0.453315365502198,"1809_2012",1809,"2080030710","Sweden",1809,2012
"1809_2013",-1.33704905949996,0.453315365502198,"1809_2013",1809,"2080030710","Sweden",1809,2013
"1810_2004",-0.227097780926072,1.0474428112379,"1810_2004",1810,"2080030760","Sweden",1810,2004
"1810_2005",-1.16378436511399,0.586072083030135,"1810_2005",1810,"2080030760","Sweden",1810,2005
"1810_2006",-1.33704905949996,0.453315365502198,"1810_2006",1810,"2080030760","Sweden",1810,2006
"1810_2007",-1.33704905949996,0.453315365502198,"1810_2007",1810,"2080030760","Sweden",1810,2007
"1810_2008",-1.33704905949996,0.453315365502198,"1810_2008",1810,"2080030760","Sweden",1810,2008
"1810_2009",-0.34393475761806,0.984903080107827,"1810_2009",1810,"2080030760","Sweden",1810,2009
"1810_2010",-0.248442997821724,1.03601728343529,"1810_2010",1810,"2080030760","Sweden",1810,2010
"1810_2011",-1.6319312127287,0.45276419074097,"1810_2011",1810,"2080030760","Sweden",1810,2011
"1810_2012",-0.60219481259607,1.1110952687845,"1810_2012",1810,"2080030760","Sweden",1810,2012
"1810_2013",-0.835209385676659,0.721936817031638,"1810_2013",1810,"2080030760","Sweden",1810,2013
"1811_2004",0.603874300192355,-0.186678517871776,"1811_2004",1811,"2080030710","Sweden",1811,2004
"1811_2005",1.11604430203677,-0.271537433637917,"1811_2005",1811,"2080030710","Sweden",1811,2005
"1811_2006",1.09801656288325,0.822621864018017,"1811_2006",1811,"2080030710","Sweden",1811,2006
"1811_2007",1.82343955769733,1.89856860193889,"1811_2007",1811,"2080030710","Sweden",1811,2007
"1811_2008",1.65771768498906,1.16025638670999,"1811_2008",1811,"2080030710","Sweden",1811,2008
"1811_2009",-0.161198178726349,1.20948273687462,"1811_2009",1811,"2080030710","Sweden",1811,2009
"1811_2010",-0.361758107984043,1.26605847753629,"1811_2010",1811,"2080030710","Sweden",1811,2010
"1811_2011",0.0836813548146167,0.202235055733865,"1811_2011",1811,"2080030710","Sweden",1811,2011
"1811_2012",0.282521165923818,1.22856531715217,"1811_2012",1811,"2080030710","Sweden",1811,2012
"1811_2013",-3.23740071364074,0.449763350374287,"1811_2013",1811,"2080030710","Sweden",1811,2013
"1812_2004",-1.33704905949996,0.453315365502198,"1812_2004",1812,"2080030710","Sweden",1812,2004
"1812_2005",-1.33704905949996,0.453315365502198,"1812_2005",1812,"2080030710","Sweden",1812,2005
"1812_2006",-1.40344251219455,0.235676295044663,"1812_2006",1812,"2080030710","Sweden",1812,2006
"1812_2007",-1.33704905949996,0.453315365502198,"1812_2007",1812,"2080030710","Sweden",1812,2007
"1812_2008",-1.33704905949996,0.453315365502198,"1812_2008",1812,"2080030710","Sweden",1812,2008
"1812_2009",-1.33704905949996,0.453315365502198,"1812_2009",1812,"2080030710","Sweden",1812,2009
"1812_2010",-1.33704905949996,0.453315365502198,"1812_2010",1812,"2080030710","Sweden",1812,2010
"1812_2011",-1.33704905949996,0.453315365502198,"1812_2011",1812,"2080030710","Sweden",1812,2011
"1812_2012",-1.33704905949996,0.453315365502198,"1812_2012",1812,"2080030710","Sweden",1812,2012
"1812_2013",-1.33704905949996,0.453315365502198,"1812_2013",1812,"2080030710","Sweden",1812,2013
"1813_2004",-0.730539967993513,0.777963576922065,"1813_2004",1813,"2080030760","Sweden",1813,2004
"1813_2005",-0.372148232103341,0.96980115639744,"1813_2005",1813,"2080030760","Sweden",1813,2005
"1813_2006",-0.763324243210078,0.760415024953422,"1813_2006",1813,"2080030760","Sweden",1813,2006
"1813_2007",-0.838743467886682,0.720045116668755,"1813_2007",1813,"2080030760","Sweden",1813,2007
"1813_2008",-0.200947096352342,1.06144057828403,"1813_2008",1813,"2080030760","Sweden",1813,2008
"1813_2009",0.477294376630432,1.42448522872402,"1813_2009",1813,"2080030760","Sweden",1813,2009
"1813_2010",0.483008844145804,1.42754403144283,"1813_2010",1813,"2080030760","Sweden",1813,2010
"1813_2011",0.201198636349721,1.27669851040766,"1813_2011",1813,"2080030760","Sweden",1813,2011
"1813_2012",-0.248442997821724,1.03601728343529,"1813_2012",1813,"2080030760","Sweden",1813,2012
"1813_2013",0.344362283290186,1.35333020904242,"1813_2013",1813,"2080030760","Sweden",1813,2013
"1814_2004",1.80636408672312,1.10922670600763,"1814_2004",1814,"2080030710","Sweden",1814,2004
"1814_2005",-0.117441047337351,1.17100556698066,"1814_2005",1814,"2080030710","Sweden",1814,2005
"1814_2006",-1.7925020306709,0.880592006759188,"1814_2006",1814,"2080030710","Sweden",1814,2006
"1814_2007",1.46288071273047,1.30770532704696,"1814_2007",1814,"2080030710","Sweden",1814,2007
"1814_2008",0.316067211237229,0.486024536653967,"1814_2008",1814,"2080030710","Sweden",1814,2008
"1814_2009",-0.317615670584488,0.692940649854763,"1814_2009",1814,"2080030710","Sweden",1814,2009
"1814_2010",0.826763321770867,0.901413282191461,"1814_2010",1814,"2080030710","Sweden",1814,2010
"1814_2011",0.0131042657438011,1.44044852674668,"1814_2011",1814,"2080030710","Sweden",1814,2011
"1814_2012",0.638168456500101,1.96674194532068,"1814_2012",1814,"2080030710","Sweden",1814,2012
"1814_2013",-3.47936869774277,-0.14885509385668,"1814_2013",1814,"2080030710","Sweden",1814,2013
"1816_2004",-1.00601095887266,0.630511270370741,"1816_2004",1816,"2080030760","Sweden",1816,2004
"1816_2005",-0.816759397668449,0.731812605690809,"1816_2005",1816,"2080030760","Sweden",1816,2005
"1816_2006",-1.08877048402948,0.586212294153604,"1816_2006",1816,"2080030760","Sweden",1816,2006
"1816_2007",-0.531657582973785,0.884420036493348,"1816_2007",1816,"2080030760","Sweden",1816,2007
"1816_2008",-0.474129620364772,0.91521322727843,"1816_2008",1816,"2080030760","Sweden",1816,2008
"1816_2010",-0.932709665162328,0.669747506448776,"1816_2010",1816,"2080030760","Sweden",1816,2010
"1816_2011",-0.940637888580713,0.665503738979234,"1816_2011",1816,"2080030760","Sweden",1816,2011
"1816_2012",-1.11241606264572,0.573555443805852,"1816_2012",1816,"2080030760","Sweden",1816,2012
"1816_2013",-0.54199968861136,0.878884181970187,"1816_2013",1816,"2080030760","Sweden",1816,2013
"1817_2004",0.782677950530049,-0.580991841089382,"1817_2004",1817,"2080033010","Sweden",1817,2004
"1817_2005",-0.406205533064077,-0.000883766294552869,"1817_2005",1817,"2080033010","Sweden",1817,2005
"1817_2006",1.07141055214619,-0.721877063203564,"1817_2006",1817,"2080033010","Sweden",1817,2006
"1817_2007",0.856369957923844,-0.648203799976711,"1817_2007",1817,"2080033010","Sweden",1817,2007
"1817_2008",1.60141435187217,-0.999789992679863,"1817_2008",1817,"2080033010","Sweden",1817,2008
"1817_2009",1.73779037719392,-1.04703282718298,"1817_2009",1817,"2080033010","Sweden",1817,2009
"1817_2010",1.33808719113887,-0.85200021973958,"1817_2010",1817,"2080033010","Sweden",1817,2010
"1817_2011",0.864205912454281,-0.620772887496751,"1817_2011",1817,"2080033010","Sweden",1817,2011
"1817_2012",-0.0603379856555565,-0.169647618959582,"1817_2012",1817,"2080033010","Sweden",1817,2012
"1817_2013",-0.432550161170754,0.011970926114789,"1817_2013",1817,"2080033010","Sweden",1817,2013
"1818_2004",0.570813475300671,1.36576848462546,"1818_2004",1818,"2080030660","Sweden",1818,2004
"1818_2005",2.70634488387634,2.61763677496797,"1818_2005",1818,"2080030660","Sweden",1818,2005
"1818_2006",2.43212682511906,-0.400163795760125,"1818_2006",1818,"2080030660","Sweden",1818,2006
"1818_2007",2.63294630877699,0.697554028067236,"1818_2007",1818,"2080030660","Sweden",1818,2007
"1818_2008",1.24353463715218,1.60754333913718,"1818_2008",1818,"2080030660","Sweden",1818,2008
"1818_2009",1.43022172253614,1.60705904275522,"1818_2009",1818,"2080030660","Sweden",1818,2009
"1818_2010",-0.648354831789193,0.544056267919848,"1818_2010",1818,"2080030660","Sweden",1818,2010
"1818_2011",0.430847205807811,0.722481307555548,"1818_2011",1818,"2080030660","Sweden",1818,2011
"1818_2012",2.48778868650982,0.831422204494602,"1818_2012",1818,"2080030660","Sweden",1818,2012
"1818_2013",2.17579853866646,1.94925933978106,"1818_2013",1818,"2080030660","Sweden",1818,2013
"1821_2004",-0.919982188911928,-0.0190180327046083,"1821_2004",1821,"2080030710","Sweden",1821,2004
"1821_2005",-1.30164453243624,0.436941060904294,"1821_2005",1821,"2080030710","Sweden",1821,2005
"1821_2006",-1.36460860590149,0.362974619274542,"1821_2006",1821,"2080030710","Sweden",1821,2006
"1821_2007",-1.44138162802003,0.111311111926072,"1821_2007",1821,"2080030710","Sweden",1821,2007
"1821_2008",-1.44405770345706,-0.101789122180519,"1821_2008",1821,"2080030710","Sweden",1821,2008
"1821_2009",-1.33704905949996,0.453315365502198,"1821_2009",1821,"2080030710","Sweden",1821,2009
"1821_2010",-1.41000949856162,0.0748350329912538,"1821_2010",1821,"2080030710","Sweden",1821,2010
"1821_2011",-1.35412490693992,0.364734862148572,"1821_2011",1821,"2080030710","Sweden",1821,2011
"1821_2012",-1.37437765622918,0.259674265147762,"1821_2012",1821,"2080030710","Sweden",1821,2012
"1821_2013",-1.37352927903079,0.264075199246726,"1821_2013",1821,"2080030710","Sweden",1821,2013
"1822_2004",0.288897277524837,1.6000928360931,"1822_2004",1822,"2080030760","Sweden",1822,2004
"1822_2005",0.395963892907916,1.51174547248239,"1822_2005",1822,"2080030760","Sweden",1822,2005
"1822_2006",0.68981291990356,1.55840851221759,"1822_2006",1822,"2080030760","Sweden",1822,2006
"1822_2007",2.15900111917179,2.34701824550987,"1822_2007",1822,"2080030760","Sweden",1822,2007
"1822_2008",0.731497918574203,1.63412542387074,"1822_2008",1822,"2080030760","Sweden",1822,2008
"1822_2010",0.200605714153666,1.2433257352721,"1822_2010",1822,"2080030760","Sweden",1822,2010
"1822_2011",-1.09162646572488,1.41103337005212,"1822_2011",1822,"2080030760","Sweden",1822,2011
"1822_2012",0.996235617502136,1.70226069497886,"1822_2012",1822,"2080030760","Sweden",1822,2012
"1822_2013",0.191922448811702,1.4691986219796,"1822_2013",1822,"2080030760","Sweden",1822,2013
"1824_2004",2.65179588031419,0.501787725500953,"1824_2004",1824,"2080030660","Sweden",1824,2004
"1824_2005",1.3482265770416,1.83227754916979,"1824_2005",1824,"2080030660","Sweden",1824,2005
"1824_2006",2.35551101330384,1.04681567528128,"1824_2006",1824,"2080030660","Sweden",1824,2006
"1824_2007",1.91199847004423,0.878048925714246,"1824_2007",1824,"2080030660","Sweden",1824,2007
"1824_2008",1.01699707108773,-0.688877653781846,"1824_2008",1824,"2080030660","Sweden",1824,2008
"1824_2009",1.24223528948652,1.13277508924633,"1824_2009",1824,"2080030660","Sweden",1824,2009
"1824_2010",1.94599002759355,2.05679175806938,"1824_2010",1824,"2080030660","Sweden",1824,2010
"1824_2011",1.18784901675317,1.72484886876123,"1824_2011",1824,"2080030660","Sweden",1824,2011
"1824_2012",1.37321640155686,1.13630994939317,"1824_2012",1824,"2080030660","Sweden",1824,2012
"1824_2013",0.729998794604415,1.48648199507207,"1824_2013",1824,"2080030660","Sweden",1824,2013
"1825_2004",-1.33704905949996,0.453315365502198,"1825_2004",1825,"2080030760","Sweden",1825,2004
"1825_2005",-1.33704905949996,0.453315365502198,"1825_2005",1825,"2080030760","Sweden",1825,2005
"1825_2006",-1.33704905949996,0.453315365502198,"1825_2006",1825,"2080030760","Sweden",1825,2006
"1825_2007",-1.33704905949996,0.453315365502198,"1825_2007",1825,"2080030760","Sweden",1825,2007
"1825_2008",-1.33704905949996,0.453315365502198,"1825_2008",1825,"2080030760","Sweden",1825,2008
"1825_2009",-1.33704905949996,0.453315365502198,"1825_2009",1825,"2080030760","Sweden",1825,2009
"1825_2010",-1.33704905949996,0.453315365502198,"1825_2010",1825,"2080030760","Sweden",1825,2010
"1825_2011",-1.33704905949996,0.453315365502198,"1825_2011",1825,"2080030760","Sweden",1825,2011
"1825_2012",-1.33704905949996,0.453315365502198,"1825_2012",1825,"2080030760","Sweden",1825,2012
"1825_2013",-1.33704905949996,0.453315365502198,"1825_2013",1825,"2080030760","Sweden",1825,2013
"1826_2004",2.77957295570312,2.61119247054872,"1826_2004",1826,"2080030760","Sweden",1826,2004
"1826_2005",0.548788932237918,1.50185567608583,"1826_2005",1826,"2080030760","Sweden",1826,2005
"1826_2006",2.22953634624005,2.36583412954429,"1826_2006",1826,"2080030760","Sweden",1826,2006
"1826_2007",1.04038591903701,1.70513071728066,"1826_2007",1826,"2080030760","Sweden",1826,2007
"1826_2008",1.8326549983186,2.11948031182749,"1826_2008",1826,"2080030760","Sweden",1826,2008
"1826_2009",1.35599226326827,1.85160944464385,"1826_2009",1826,"2080030760","Sweden",1826,2009
"1826_2010",0.00527006804366439,1.17182315048745,"1826_2010",1826,"2080030760","Sweden",1826,2010
"1826_2011",-0.346185116803783,1.01393323735538,"1826_2011",1826,"2080030760","Sweden",1826,2011
"1826_2012",-0.643152246061996,0.962333118799382,"1826_2012",1826,"2080030760","Sweden",1826,2012
"1826_2013",1.18893463811186,1.77439373367295,"1826_2013",1826,"2080030760","Sweden",1826,2013
"1827_2004",2.02737808475073,2.31688335181133,"1827_2004",1827,"2080030760","Sweden",1827,2004
"1827_2005",0.570148614219423,1.671719217676,"1827_2005",1827,"2080030760","Sweden",1827,2005
"1827_2006",1.82671759524783,2.1975973770161,"1827_2006",1827,"2080030760","Sweden",1827,2006
"1827_2007",0.88686099897532,1.59950019047582,"1827_2007",1827,"2080030760","Sweden",1827,2007
"1827_2008",2.08241277032379,2.29961691311646,"1827_2008",1827,"2080030760","Sweden",1827,2008
"1827_2009",1.62443053563709,1.98856222012099,"1827_2009",1827,"2080030760","Sweden",1827,2009
"1827_2010",0.21603815105271,1.21848870672448,"1827_2010",1827,"2080030760","Sweden",1827,2010
"1827_2011",-1.03237232269257,1.10532484372508,"1827_2011",1827,"2080030760","Sweden",1827,2011
"1827_2012",-0.224598013177358,1.4805231401012,"1827_2012",1827,"2080030760","Sweden",1827,2012
"1827_2013",0.197958678644239,1.47646575790383,"1827_2013",1827,"2080030760","Sweden",1827,2013
"1829_2004",-4.00834864422654,0.308940472014575,"1829_2004",1829,"2080033020","Sweden",1829,2004
"1829_2005",-3.13778467503421,0.215885051923542,"1829_2005",1829,"2080033020","Sweden",1829,2005
"1829_2006",-3.26552562452701,0.0890496425125741,"1829_2006",1829,"2080033020","Sweden",1829,2006
"1829_2007",-2.31173657650722,0.0601458965906038,"1829_2007",1829,"2080033020","Sweden",1829,2007
"1829_2008",-0.278467449582574,-0.801333358273996,"1829_2008",1829,"2080033020","Sweden",1829,2008
"1829_2010",-3.01332142019617,0.274766687983808,"1829_2010",1829,"2080033020","Sweden",1829,2010
"1829_2011",-3.0383317774434,0.22079705856765,"1829_2011",1829,"2080033020","Sweden",1829,2011
"1829_2012",-3.34202555723882,0.303077937772283,"1829_2012",1829,"2080033020","Sweden",1829,2012
"1829_2013",-3.1156786210075,0.188565605072185,"1829_2013",1829,"2080033020","Sweden",1829,2013
"183_2004",2.11767115420011,-1.25807577830298,"183_2004",183,"2080021030","France",183,2004
"183_2005",1.96062006673654,-0.870576317907129,"183_2005",183,"2080021030","France",183,2005
"183_2006",1.46651846460815,-2.04621031997859,"183_2006",183,"2080021030","France",183,2006
"183_2007",2.14590684871978,-1.46080261198106,"183_2007",183,"2080021030","France",183,2007
"183_2008",1.47160455861517,-1.8840483306071,"183_2008",183,"2080021030","France",183,2008
"183_2009",1.82886903861392,-1.42585957475823,"183_2009",183,"2080021030","France",183,2009
"183_2010",1.64579509637372,-1.68043305566969,"183_2010",183,"2080021030","France",183,2010
"183_2012",1.65366663656379,-1.86329967362285,"183_2012",183,"2080021030","France",183,2012
"183_2013",1.73227255063155,-1.6619146641806,"183_2013",183,"2080021030","France",183,2013
"1830_2004",2.52960169016473,-0.065794642099727,"1830_2004",1830,"2080030660","Sweden",1830,2004
"1830_2005",2.13885099708669,2.3138723666219,"1830_2005",1830,"2080030660","Sweden",1830,2005
"1830_2006",1.83395901717588,1.51650549762961,"1830_2006",1830,"2080030660","Sweden",1830,2006
"1830_2007",0.530212726850903,1.45281101640132,"1830_2007",1830,"2080030660","Sweden",1830,2007
"1830_2008",1.7087221865667,1.64519396889221,"1830_2008",1830,"2080030660","Sweden",1830,2008
"1830_2009",-0.0045787682929173,1.00228826542894,"1830_2009",1830,"2080030660","Sweden",1830,2009
"1830_2010",0.591200525069996,1.40530676968992,"1830_2010",1830,"2080030660","Sweden",1830,2010
"1830_2011",0.991034766152975,1.69160725429558,"1830_2011",1830,"2080030660","Sweden",1830,2011
"1830_2012",1.51129891978072,1.63604246120634,"1830_2012",1830,"2080030660","Sweden",1830,2012
